timestamp,date,day_of_week,is_weekend,hour,hour_sin,hour_cos,dow_sin,dow_cos,tariff_index,temp_proxy_c,N_agents,load_baseline_kw,load_smart_kw
2025-01-01T11:30:00,2025-01-01,2,0,11.5,0.130526192220052,-0.9914448613738104,0.9749279121818236,-0.22252093395631434,1.0,15.31149237367054,1867,43.20304436916285,136.7740474147363
2025-01-01T11:45:00,2025-01-01,2,0,11.75,0.06540312923014312,-0.9978589232386035,0.9749279121818236,-0.22252093395631434,1.0,15.104078918661802,1867,75.20304436916285,134.77404741473632
2025-01-01T12:00:00,2025-01-01,2,0,12.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,16.95760924068617,1867,64.07678349959764,132.7740474147363
2025-01-01T12:15:00,2025-01-01,2,0,12.25,-0.06540312923014287,-0.9978589232386035,0.9749279121818236,-0.22252093395631434,1.0,16.501280936650414,1867,56.20209881491295,132.65214265283151
2025-01-01T12:30:00,2025-01-01,2,0,12.5,-0.13052619222005177,-0.9914448613738104,0.9749279121818236,-0.22252093395631434,1.0,15.627858084684542,1867,61.43543214824627,137.13942123576228
2025-01-01T12:45:00,2025-01-01,2,0,12.75,-0.19509032201612794,-0.9807852804032305,0.9749279121818236,-0.22252093395631434,1.0,16.711288339145263,1867,72.57499736563759,164.5136404714122
2025-01-01T13:00:00,2025-01-01,2,0,13.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,17.34601375020211,1867,74.61778549538224,165.8027709061948
2025-01-01T13:15:00,2025-01-01,2,0,13.25,-0.32143946530316153,-0.9469301294951057,0.9749279121818236,-0.22252093395631434,1.0,17.232998583475542,1867,111.40229459862348,203.797792154969
2025-01-01T13:30:00,2025-01-01,2,0,13.5,-0.38268343236508967,-0.9238795325112867,0.9749279121818236,-0.22252093395631434,1.0,18.113645566126586,1867,151.23067540821873,241.63281749943997
2025-01-01T13:45:00,2025-01-01,2,0,13.75,-0.4422886902190015,-0.8968727415326883,0.9749279121818236,-0.22252093395631434,1.0,18.03145281609138,1867,206.1398386598883,280.2106959636558
2025-01-01T14:00:00,2025-01-01,2,0,14.0,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,18.84743426588547,1867,200.0161119518138,321.28906526563674
2025-01-01T14:15:00,2025-01-01,2,0,14.25,-0.555570233019602,-0.8314696123025455,0.9749279121818236,-0.22252093395631434,1.0,19.692571622896924,1867,239.74807654357156,380.216093504764
2025-01-01T14:30:00,2025-01-01,2,0,14.5,-0.6087614290087207,-0.7933533402912352,0.9749279121818236,-0.22252093395631434,1.0,18.8114454960763,1867,327.79455911007693,433.779547103595
2025-01-01T14:45:00,2025-01-01,2,0,14.75,-0.6593458151000688,-0.7518398074789774,0.9749279121818236,-0.22252093395631434,1.0,19.729464390852907,1867,369.96745184819986,564.8134386801919
2025-01-01T15:00:00,2025-01-01,2,0,15.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.0,19.72201545407695,1867,496.1168410821544,664.1619328018355
2025-01-01T15:15:00,2025-01-01,2,0,15.25,-0.7518398074789773,-0.6593458151000691,0.9749279121818236,-0.22252093395631434,1.0,20.468779822116357,1867,704.515943541471,839.9454497507858
2025-01-01T15:30:00,2025-01-01,2,0,15.5,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434,1.0,20.070840436610226,1867,893.4853021139794,949.5111594377305
2025-01-01T15:45:00,2025-01-01,2,0,15.75,-0.8314696123025452,-0.5555702330196022,0.9749279121818236,-0.22252093395631434,1.0,20.822960974195166,1867,967.270455515853,1010.6510924721551
2025-01-01T16:00:00,2025-01-01,2,0,16.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,21.43519668693243,1867,957.0732580267887,1026.6408429300307
2025-01-01T16:15:00,2025-01-01,2,0,16.25,-0.8968727415326883,-0.44228869021900136,0.9749279121818236,-0.22252093395631434,1.0,22.467895115079216,1867,945.2593120086261,1141.5966472335808
2025-01-01T16:30:00,2025-01-01,2,0,16.5,-0.9238795325112868,-0.3826834323650895,0.9749279121818236,-0.22252093395631434,1.0,22.983233798663015,1867,1005.2767535997672,1118.329748682856
2025-01-01T16:45:00,2025-01-01,2,0,16.75,-0.9469301294951056,-0.3214394653031618,0.9749279121818236,-0.22252093395631434,1.0,21.859615465823456,1867,1041.9752338577869,1150.669123708122
2025-01-01T17:00:00,2025-01-01,2,0,17.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,22.52321458040777,1867,1093.1704396349826,1176.7969497310812
2025-01-01T17:15:00,2025-01-01,2,0,17.25,-0.9807852804032303,-0.19509032201612866,0.9749279121818236,-0.22252093395631434,1.0,23.72156345166167,1867,1103.598652665913,1208.0772517751693
2025-01-01T17:30:00,2025-01-01,2,0,17.5,-0.9914448613738104,-0.13052619222005163,0.9749279121818236,-0.22252093395631434,1.0,22.457116703547626,1867,1103.3599049402087,1220.3505740158976
2025-01-01T17:45:00,2025-01-01,2,0,17.75,-0.9978589232386035,-0.06540312923014273,0.9749279121818236,-0.22252093395631434,1.0,23.678172971628992,1867,1082.4265161985156,1224.8424070041651
2025-01-01T18:00:00,2025-01-01,2,0,18.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.7,24.18426853171723,1867,1097.8242442438284,569.5000663185282
2025-01-01T18:15:00,2025-01-01,2,0,18.25,-0.9978589232386036,0.06540312923014237,0.9749279121818236,-0.22252093395631434,1.7,25.265247831245958,1867,1020.3483798545946,564.3009574315896
2025-01-01T18:30:00,2025-01-01,2,0,18.5,-0.9914448613738105,0.13052619222005124,0.9749279121818236,-0.22252093395631434,1.7,25.173762382089862,1867,1035.896408806319,588.4434768445441
2025-01-01T18:45:00,2025-01-01,2,0,18.75,-0.9807852804032304,0.19509032201612828,0.9749279121818236,-0.22252093395631434,1.7,24.792489621681952,1867,1047.7951799731204,596.1444668991753
2025-01-01T19:00:00,2025-01-01,2,0,19.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.7,24.975006886246657,1867,1004.9108679713195,589.7874349892695
2025-01-01T19:15:00,2025-01-01,2,0,19.25,-0.9469301294951057,0.3214394653031615,0.9749279121818236,-0.22252093395631434,1.7,25.231119208885374,1867,1049.7250607960013,598.5884967620589
2025-01-01T19:30:00,2025-01-01,2,0,19.5,-0.923879532511287,0.38268343236508917,0.9749279121818236,-0.22252093395631434,1.7,26.457394835341415,1867,1065.311643875468,555.9332907685082
2025-01-01T19:45:00,2025-01-01,2,0,19.75,-0.8968727415326885,0.4422886902190011,0.9749279121818236,-0.22252093395631434,1.7,25.424765811426912,1867,1085.8743632188555,545.1635347732247
2025-01-01T20:00:00,2025-01-01,2,0,20.0,-0.8660254037844386,0.5,0.9749279121818236,-0.22252093395631434,1.7,25.613346724715573,1867,1154.1780746078985,540.115352406075
2025-01-01T20:15:00,2025-01-01,2,0,20.25,-0.8314696123025456,0.5555702330196018,0.9749279121818236,-0.22252093395631434,1.7,26.09626512279054,1867,1186.5298956188074,525.9283588199511
2025-01-01T20:30:00,2025-01-01,2,0,20.5,-0.7933533402912357,0.6087614290087199,0.9749279121818236,-0.22252093395631434,1.7,25.87620690119099,1867,1216.1589514862137,539.5261740297138
2025-01-01T20:45:00,2025-01-01,2,0,20.75,-0.7518398074789773,0.6593458151000691,0.9749279121818236,-0.22252093395631434,1.7,25.868783002652187,1867,1274.079011116836,554.633669251883
2025-01-01T21:00:00,2025-01-01,2,0,21.0,-0.7071067811865477,0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.7,25.331559714109368,1867,1386.1769853282597,603.4727143910479
2025-01-01T21:15:00,2025-01-01,2,0,21.25,-0.6593458151000687,0.7518398074789775,0.9749279121818236,-0.22252093395631434,1.0,25.98024065860849,1867,1375.072319604332,1332.7020453030598
2025-01-01T21:30:00,2025-01-01,2,0,21.5,-0.6087614290087209,0.7933533402912349,0.9749279121818236,-0.22252093395631434,1.0,25.682520434458212,1867,1393.143835533738,1369.0578902052846
2025-01-01T21:45:00,2025-01-01,2,0,21.75,-0.555570233019603,0.8314696123025447,0.9749279121818236,-0.22252093395631434,1.0,26.584388348133515,1867,1324.1112638990749,1393.7588997507717
2025-01-01T22:00:00,2025-01-01,2,0,22.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.0,26.187408059355107,1867,1340.8694061915653,1357.2874912673706
2025-01-01T22:15:00,2025-01-01,2,0,22.25,-0.4422886902190014,0.8968727415326883,0.9749279121818236,-0.22252093395631434,1.0,25.667094609164675,1867,1309.6442714598572,1358.286829290459
2025-01-01T22:30:00,2025-01-01,2,0,22.5,-0.38268343236508956,0.9238795325112868,0.9749279121818236,-0.22252093395631434,1.0,25.944305809028126,1867,1351.8836653145177,1367.736706349793
2025-01-01T22:45:00,2025-01-01,2,0,22.75,-0.32143946530316186,0.9469301294951056,0.9749279121818236,-0.22252093395631434,1.0,25.17731471816824,1867,1266.3076693571863,1455.254785714227
2025-01-01T23:00:00,2025-01-01,2,0,23.0,-0.2588190451025215,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.0,25.8274282377628,1867,1346.2344499613203,1527.8754129423662
2025-01-01T23:15:00,2025-01-01,2,0,23.25,-0.19509032201612872,0.9807852804032303,0.9749279121818236,-0.22252093395631434,1.0,24.985577937412295,1867,1295.1132762309583,1617.2776194525125
2025-01-01T23:30:00,2025-01-01,2,0,23.5,-0.13052619222005168,0.9914448613738104,0.9749279121818236,-0.22252093395631434,1.0,25.110149454255662,1867,1350.3076622721098,1592.8426548699672
2025-01-01T23:45:00,2025-01-01,2,0,23.75,-0.0654031292301428,0.9978589232386035,0.9749279121818236,-0.22252093395631434,1.0,23.736502897679774,1867,1389.4878033585212,1597.804490758729
2025-01-02T00:00:00,2025-01-02,3,0,0.0,0.0,1.0,0.43388373911755823,-0.900968867902419,1.0,25.309322649020896,1990,79.83913137901799,151.7645875613475
2025-01-02T00:15:00,2025-01-02,3,0,0.25,0.06540312923014306,0.9978589232386035,0.43388373911755823,-0.900968867902419,1.0,24.157971784722303,1990,173.64805463532372,256.3989958523322
2025-01-02T00:30:00,2025-01-02,3,0,0.5,0.13052619222005157,0.9914448613738104,0.43388373911755823,-0.900968867902419,1.0,23.93925985019618,1990,229.96537849711905,343.21533521416376
2025-01-02T00:45:00,2025-01-02,3,0,0.75,0.19509032201612825,0.9807852804032304,0.43388373911755823,-0.900968867902419,1.0,23.932546554313866,1990,277.9758760966165,415.4791591495347
2025-01-02T01:00:00,2025-01-02,3,0,1.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,23.131368670322516,1990,289.04578951653,380.0742950191
2025-01-02T01:15:00,2025-01-02,3,0,1.25,0.3214394653031616,0.9469301294951057,0.43388373911755823,-0.900968867902419,1.0,24.465138458141446,1990,398.36441182399716,459.6247944364265
2025-01-02T01:30:00,2025-01-02,3,0,1.5,0.3826834323650898,0.9238795325112867,0.43388373911755823,-0.900968867902419,1.0,22.36663703601652,1990,456.15857124428703,520.8852020451224
2025-01-02T01:45:00,2025-01-02,3,0,1.75,0.44228869021900125,0.8968727415326884,0.43388373911755823,-0.900968867902419,1.0,22.34354200439334,1990,547.1211395140764,626.6319870151157
2025-01-02T02:00:00,2025-01-02,3,0,2.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,22.23086442078119,1990,621.1372082254871,611.4857713567105
2025-01-02T02:15:00,2025-01-02,3,0,2.25,0.5555702330196022,0.8314696123025452,0.43388373911755823,-0.900968867902419,1.0,22.040451795562667,1990,701.8635577162823,706.0037863874991
2025-01-02T02:30:00,2025-01-02,3,0,2.5,0.6087614290087207,0.7933533402912352,0.43388373911755823,-0.900968867902419,1.0,22.126323465798947,1990,709.5651533308129,743.2048243157399
2025-01-02T02:45:00,2025-01-02,3,0,2.75,0.6593458151000688,0.7518398074789774,0.43388373911755823,-0.900968867902419,1.0,21.751168086402956,1990,677.7519624223479,753.148352543998
2025-01-02T03:00:00,2025-01-02,3,0,3.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.0,20.686052228711606,1990,689.5028297916936,764.8633580728897
2025-01-02T03:15:00,2025-01-02,3,0,3.25,0.7518398074789774,0.659345815100069,0.43388373911755823,-0.900968867902419,1.0,20.244901538733785,1990,577.3654833623788,679.8893568978019
2025-01-02T03:30:00,2025-01-02,3,0,3.5,0.793353340291235,0.6087614290087208,0.43388373911755823,-0.900968867902419,1.0,20.10562899827055,1990,573.5315585140262,663.7228817425224
2025-01-02T03:45:00,2025-01-02,3,0,3.75,0.8314696123025451,0.5555702330196024,0.43388373911755823,-0.900968867902419,1.0,20.190445433806048,1990,661.5783944702445,663.4160540452594
2025-01-02T04:00:00,2025-01-02,3,0,4.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,19.733343215309972,1990,673.2226531742257,624.437191731103
2025-01-02T04:15:00,2025-01-02,3,0,4.25,0.8968727415326884,0.44228869021900125,0.43388373911755823,-0.900968867902419,1.0,18.629310688235385,1990,667.6810530300775,610.5083870957219
2025-01-02T04:30:00,2025-01-02,3,0,4.5,0.9238795325112867,0.38268343236508984,0.43388373911755823,-0.900968867902419,1.0,17.336145472601547,1990,588.6142414358743,579.1354005532784
2025-01-02T04:45:00,2025-01-02,3,0,4.75,0.9469301294951056,0.3214394653031617,0.43388373911755823,-0.900968867902419,1.0,19.499867097279218,1990,562.324251710221,528.2256916262288
2025-01-02T05:00:00,2025-01-02,3,0,5.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.0,18.438628855188277,1990,519.8562222375625,492.304103981137
2025-01-02T05:15:00,2025-01-02,3,0,5.25,0.9807852804032304,0.1950903220161283,0.43388373911755823,-0.900968867902419,1.0,17.692334922063964,1990,461.8794428756201,467.2017126767891
2025-01-02T05:30:00,2025-01-02,3,0,5.5,0.9914448613738104,0.1305261922200517,0.43388373911755823,-0.900968867902419,1.0,17.419464400729307,1990,393.74825051725384,414.3511174386941
2025-01-02T05:45:00,2025-01-02,3,0,5.75,0.9978589232386035,0.06540312923014327,0.43388373911755823,-0.900968867902419,1.0,16.59873684466268,1990,368.52903096553894,390.9392046083443
2025-01-02T06:00:00,2025-01-02,3,0,6.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,16.02449206543847,1990,369.9875207547353,401.54730674775107
2025-01-02T06:15:00,2025-01-02,3,0,6.25,0.9978589232386035,-0.06540312923014316,0.43388373911755823,-0.900968867902419,1.0,16.157240462038374,1990,318.522715767523,391.6358574723885
2025-01-02T06:30:00,2025-01-02,3,0,6.5,0.9914448613738104,-0.1305261922200516,0.43388373911755823,-0.900968867902419,1.0,15.974167493023657,1990,278.96500872818547,376.1594129982776
2025-01-02T06:45:00,2025-01-02,3,0,6.75,0.9807852804032304,-0.1950903220161282,0.43388373911755823,-0.900968867902419,1.0,15.503800599491758,1990,263.2151898876059,398.6038229361661
2025-01-02T07:00:00,2025-01-02,3,0,7.0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.2,14.797324201789122,1990,236.28417423535598,366.4012676348691
2025-01-02T07:15:00,2025-01-02,3,0,7.25,0.9469301294951057,-0.3214394653031616,0.43388373911755823,-0.900968867902419,1.2,15.298986090420891,1990,229.97718665771623,340.4338596081132
2025-01-02T07:30:00,2025-01-02,3,0,7.5,0.9238795325112868,-0.3826834323650895,0.43388373911755823,-0.900968867902419,1.2,15.670425584582734,1990,217.13486170688458,329.5413694895362
2025-01-02T07:45:00,2025-01-02,3,0,7.75,0.8968727415326884,-0.44228869021900113,0.43388373911755823,-0.900968867902419,1.2,14.889250391781239,1990,217.3687991996767,336.0229999243186
2025-01-02T08:00:00,2025-01-02,3,0,8.0,0.8660254037844388,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.2,15.085396024279662,1990,186.73960983425752,336.4052557529261
2025-01-02T08:15:00,2025-01-02,3,0,8.25,0.8314696123025451,-0.5555702330196023,0.43388373911755823,-0.900968867902419,1.2,13.740616796615404,1990,189.53629175645432,331.32896925849224
2025-01-02T08:30:00,2025-01-02,3,0,8.5,0.7933533402912352,-0.6087614290087207,0.43388373911755823,-0.900968867902419,1.2,14.794523375394819,1990,168.77431054547876,331.1365961826078
2025-01-02T08:45:00,2025-01-02,3,0,8.75,0.7518398074789774,-0.6593458151000688,0.43388373911755823,-0.900968867902419,1.2,14.807438903773441,1990,151.83004177077518,322.0929005304339
2025-01-02T09:00:00,2025-01-02,3,0,9.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.2,14.132113909226744,1990,139.13829021798014,287.0146396608691
2025-01-02T09:15:00,2025-01-02,3,0,9.25,0.659345815100069,-0.7518398074789773,0.43388373911755823,-0.900968867902419,1.2,13.842893011991633,1990,130.292482764564,269.3854892360814
2025-01-02T09:30:00,2025-01-02,3,0,9.5,0.6087614290087209,-0.7933533402912349,0.43388373911755823,-0.900968867902419,1.2,15.166194596428879,1990,113.92126880209295,261.3416815944477
2025-01-02T09:45:00,2025-01-02,3,0,9.75,0.5555702330196025,-0.831469612302545,0.43388373911755823,-0.900968867902419,1.2,14.49726440225943,1990,96.8721606638544,232.70467343186235
2025-01-02T10:00:00,2025-01-02,3,0,10.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,15.36523166500124,1990,97.86596830548812,221.30160437815388
2025-01-02T10:15:00,2025-01-02,3,0,10.25,0.4422886902190017,-0.8968727415326881,0.43388373911755823,-0.900968867902419,1.0,14.934062193827673,1990,91.18698973257362,207.7406096482461
2025-01-02T10:30:00,2025-01-02,3,0,10.5,0.38268343236508984,-0.9238795325112867,0.43388373911755823,-0.900968867902419,1.0,15.698414737745994,1990,76.05285124626123,202.18687356146657
2025-01-02T10:45:00,2025-01-02,3,0,10.75,0.32143946530316175,-0.9469301294951056,0.43388373911755823,-0.900968867902419,1.0,15.283253630995432,1990,74.05285124626123,199.89073829576608
2025-01-02T11:00:00,2025-01-02,3,0,11.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.0,14.767643823287777,1990,72.05285124626123,182.7044461612403
2025-01-02T11:15:00,2025-01-02,3,0,11.25,0.19509032201612816,-0.9807852804032304,0.43388373911755823,-0.900968867902419,1.0,15.827069952382015,1990,62.88755389493687,166.48222393901807
2025-01-02T11:30:00,2025-01-02,3,0,11.5,0.130526192220052,-0.9914448613738104,0.43388373911755823,-0.900968867902419,1.0,15.910688869574644,1990,60.354729766460565,159.70871223333248
